,Frame Number,Rotation Vector
80,90.0,"[-0.4108135688049859, 0.05933587945436004, -3.1271305846577477]"
81,91.0,"[-0.4300027607655287, 0.07460813284170338, -3.132377313503374]"
82,92.0,"[-0.44061428534565517, 0.06154996129057227, -3.119535062147096]"
83,93.0,"[-0.45927312988647306, 0.0738117679977096, -3.1215444338995084]"
84,94.0,"[-0.42916310030911936, 0.0922087053429405, -3.125782492294326]"
85,95.0,"[-0.4350489598268101, 0.11487931942117846, -3.131336640776489]"
86,96.0,"[-0.4642074650048778, 0.13515339712801192, -3.141538393093516]"
87,97.0,"[-0.46925844838653735, 0.14548482096920898, -3.1570038166720886]"
88,98.0,"[-0.46900855237373945, 0.14653687595783857, -3.154115251388068]"
89,99.0,"[-0.45211161094577845, 0.13286668947976968, -3.151378457589147]"
90,100.0,"[-0.4518938660962281, 0.1201802084340698, -3.1465242490648535]"
91,101.0,"[-0.43111445300217843, 0.11096231653300052, -3.1479082350203855]"
92,102.0,"[-0.43670504885646105, 0.10786313507103838, -3.1448393473151435]"
93,103.0,"[-0.4479215923518101, 0.11564445757072543, -3.1403333512946863]"
94,104.0,"[-0.4729018981636122, 0.11044137253933263, -3.140168340467309]"
95,105.0,"[-0.46954315720899503, 0.08849408495416781, -3.154343844988229]"
96,106.0,"[-0.4858229515340121, 0.09339520268295268, -3.151859740883218]"
97,107.0,"[-0.4820444266991305, 0.1385450352039044, -3.1437428864802577]"
98,108.0,"[-0.48229153843697525, 0.1485610320353975, -3.1360410765344526]"
99,109.0,"[-0.457866678919607, 0.16319622983783535, -3.1414582049879924]"
100,110.0,"[-0.46195594512407506, 0.16020477556593613, -3.141415797615855]"
101,111.0,"[-0.4720403930909483, 0.13483055111677614, -3.1451685294428118]"
102,112.0,"[-0.5181678733257828, 0.10966083574019193, -3.1454299063830344]"
103,113.0,"[-0.499862402807393, 0.07260826963956407, -3.1275251442093532]"
104,114.0,"[-0.4686952396851038, 0.11490352253231326, -3.1398218159829696]"
105,115.0,"[-0.4585407797431784, 0.11977492877788283, -3.1404914397032058]"
106,116.0,"[-0.4620149124275213, 0.12700690956586524, -3.1421949605507127]"
107,117.0,"[-0.4981070459791189, 0.1474339271827572, -3.129300592369003]"
108,118.0,"[-0.5141250066286879, 0.1357804747469395, -3.1242777604364056]"
109,119.0,"[-0.5371535233100109, 0.11359294976462643, -3.1263377238068903]"
110,120.0,"[-0.5070735080386917, 0.08414778880287749, -3.129262034108008]"
111,121.0,"[-0.5244522465914123, 0.1266665110376762, -3.1351286189696297]"
112,122.0,"[-0.47277193864256184, 0.1711932868759189, -3.138819121872629]"
113,123.0,"[-0.4897847968702774, 0.16874110869349332, -3.143865804365984]"
114,124.0,"[-0.5037832210996653, 0.1578107627758574, -3.143647607817772]"
115,125.0,"[-0.5335614968972258, 0.12245333731267728, -3.139315579352692]"
116,126.0,"[-0.521625357727811, 0.1066988870734939, -3.1402349485147294]"
117,127.0,"[-0.5247689983562783, 0.1187749338866587, -3.1405185948184773]"
118,128.0,"[-0.5390457751053888, 0.12634307302647066, -3.1320307265666076]"
119,129.0,"[-0.5255295247947283, 0.08832080185975383, -3.1358271703379925]"
120,130.0,"[-0.525217512057851, 0.08765369536773397, -3.1379286049102286]"
121,131.0,"[-0.48503496512266936, 0.08277088265927039, -3.154088962601593]"
122,132.0,"[-0.4828869569571135, 0.10144384016412904, -3.158692093341057]"
123,133.0,"[-0.51127506425595, 0.1273990564757881, -3.163035120601646]"
124,134.0,"[-0.44649190261517707, 0.14502824680611978, -3.181957041173434]"
125,135.0,"[-0.4522712672726585, 0.1739169159569546, -3.1991578269094263]"
126,136.0,"[-0.4501719239539926, 0.16561557580823916, -3.197542699757041]"
127,137.0,"[-0.42437767949006544, 0.184354122628866, -3.2103059071320375]"
128,138.0,"[-0.4481009649946864, 0.20316143060722194, -3.2104925495434853]"
129,139.0,"[-0.440213858242328, 0.22655899795190015, -3.2103908627781426]"
130,140.0,"[-0.4624197544379826, 0.23808689380397172, -3.205213944201767]"
131,141.0,"[-0.4632501593711128, 0.23439663314528594, -3.2081039955576345]"
132,142.0,"[-0.4929462515695701, 0.25022903995587253, -3.2002719308466903]"
133,143.0,"[-0.5302426648680459, 0.2705977895906335, -3.1975387871377863]"
134,144.0,"[-0.5737810629762702, 0.2767114236127037, -3.1735905423463167]"
135,145.0,"[-0.6146748622132772, 0.278746230895406, -3.160566377399525]"
136,146.0,"[-0.5954189387511387, 0.2715089821315299, -3.164601444360653]"
137,147.0,"[-0.5729325417585365, 0.25262848800003673, -3.165253089248685]"
138,148.0,"[-0.5925818755538557, 0.25495930766718183, -3.160556991689269]"
139,149.0,"[-0.5473372226243144, 0.250262612121328, -3.17362823643696]"
140,150.0,"[-0.5224899563803759, 0.22686475629283107, -3.1794292474022083]"
141,151.0,"[-0.5315468941237468, 0.2048197912195745, -3.1700364699481134]"
142,152.0,"[-0.5155583962642414, 0.1827788673404481, -3.1680355293195497]"
143,153.0,"[-0.5017249685394674, 0.13275299180688774, -3.1665287553320267]"
144,154.0,"[-0.5065858780295556, 0.1543984414357466, -3.171601020033444]"
145,155.0,"[-0.5143614752249145, 0.1669368129178765, -3.171193882677693]"
146,156.0,"[-0.5092507158874928, 0.18071093325322268, -3.185124279632074]"
147,157.0,"[-0.5195483057729915, 0.18391502501199128, -3.1847394471184085]"
148,158.0,"[-0.5298474459253006, 0.18504361805002753, -3.1818160336123698]"
149,159.0,"[-0.5326879366478602, 0.18338059943212395, -3.1783995426802565]"
150,160.0,"[-0.5316141788720387, 0.1809773237079523, -3.177415561305493]"
151,161.0,"[-0.5311317941943827, 0.1712853079652083, -3.1787654763315514]"
152,162.0,"[-0.5325163088721931, 0.16727651450541997, -3.1772078951036327]"
153,163.0,"[-0.530646104264929, 0.1670879886741375, -3.1766583564859805]"
154,164.0,"[-0.5327324792003332, 0.167212902243775, -3.177107399265274]"
155,165.0,"[-0.532733010207001, 0.1672128861087932, -3.1771072914612732]"
